int,gamma,delta,theta,alpha,mu,v
-0.006435278,1.212239256,21.83906127,-1.236612777,32.10289695,1.179365953,1.574590762
-0.020265149,1.448316303,21.83906127,-1.54281768,32.10289695,1.179365953,1.574590762
-0.00706418,1.695723299,24.20974726,-1.279314505,22.64801867,0.722892264,1.561428368
-0.004534014,7.611481662,27.82410651,-8.997663733,35.76400819,-3.176982476,1.403557444
0.003874474,5.433969446,27.82410651,-6.331464263,35.76400819,-3.176982476,1.403557444
-0.008510763,-1.201645128,4.46373928,1.042344234,2.338870118,-11.54775927,10.54548438
-0.003585,6.351336027,27.82410651,-7.431406446,35.76400819,-3.176982476,1.403557444
0.00462599,1.142959717,21.83906127,-1.206535013,32.10289695,1.179365953,1.574590762
0.005418768,1.398293523,24.20974726,-1.038332549,22.64801867,0.722892264,1.561428368
0.011123747,-1.022544781,4.46373928,0.883795604,2.338870118,-11.54775927,10.54548438
0.006988909,1.55441574,24.20974726,-1.187758689,22.64801867,0.722892264,1.561428368
-0.011489547,1.21450412,21.83906127,-1.227004674,32.10289695,1.179365953,1.574590762
-0.004036753,1.215930009,21.83906127,-1.275176961,32.10289695,1.179365953,1.574590762
-0.002304696,-0.978616552,4.46373928,0.856187945,2.338870118,-11.54775927,10.54548438
0.005409795,1.479130952,24.20974726,-1.106260056,22.64801867,0.722892264,1.561428368
0.014313187,11.24440946,22.33980395,-10.78690186,21.8596375,-3.605342016,1.583743082
-0.004721824,1.184316953,21.83906127,-1.212455901,32.10289695,1.179365953,1.574590762
0.01244416,-0.810587994,4.46373928,0.714696144,2.338870118,-11.54775927,10.54548438
0.007325519,1.286261913,24.20974726,-0.930954873,22.64801867,0.722892264,1.561428368
-0.004394006,1.150916183,21.83906127,-1.16162994,32.10289695,1.179365953,1.574590762
-0.005348311,6.407688185,27.82410651,-7.508490016,35.76400819,-3.176982476,1.403557444
0.016375891,12.06922101,22.33980395,-11.60369872,21.8596375,-3.605342016,1.583743082
0.001178114,1.040742687,21.83906127,-1.047848835,32.10289695,1.179365953,1.574590762
0.008012663,5.284332618,27.82410651,-6.142982653,35.76400819,-3.176982476,1.403557444
-0.00132652,1.353418678,24.20974726,-0.967967231,22.64801867,0.722892264,1.561428368
0.020211827,7.659138585,22.33980395,-7.280692991,21.8596375,-3.605342016,1.583743082
-0.001851602,-1.049299357,4.46373928,0.916037477,2.338870118,-11.54775927,10.54548438
-0.002512774,1.521610401,24.20974726,-1.121998338,22.64801867,0.722892264,1.561428368
0.004942366,1.057127131,21.83906127,-1.08315221,32.10289695,1.179365953,1.574590762
0.006717096,12.02094316,22.33980395,-11.51926419,21.8596375,-3.605342016,1.583743082
0.005621141,0.930827786,21.83906127,-0.907775232,32.10289695,1.179365953,1.574590762
0.006924432,12.12681343,22.33980395,-11.62377265,21.8596375,-3.605342016,1.583743082
0.001826064,1.345641753,24.20974726,-0.974152862,22.64801867,0.722892264,1.561428368
-0.008135408,0.255932941,5.252729568,-0.364496594,19.02009702,1.493827363,1.073912626
-7.19E-05,5.927032967,27.82410651,-6.912146576,35.76400819,-3.176982476,1.403557444
-0.010880997,1.264215223,21.83906127,-1.3202842,32.10289695,1.179365953,1.574590762
0.009189859,1.422161502,24.20974726,-1.064842216,22.64801867,0.722892264,1.561428368
-0.008823042,1.358078182,21.83906127,-1.46643444,32.10289695,1.179365953,1.574590762
-0.022361916,1.5052589,21.83906127,-1.591020407,32.10289695,1.179365953,1.574590762
0.012172951,1.288803923,24.20974726,-0.955966901,22.64801867,0.722892264,1.561428368
-0.006411014,1.924823347,24.20974726,-1.490854164,22.64801867,0.722892264,1.561428368
0.000124339,5.95826566,27.82410651,-6.935380828,35.76400819,-3.176982476,1.403557444
0.002275002,-1.063609516,4.46373928,0.923677163,2.338870118,-11.54775927,10.54548438
0.000331303,5.959003138,27.82410651,-6.974390644,35.76400819,-3.176982476,1.403557444
0.010654733,12.05370314,22.33980395,-11.55821856,21.8596375,-3.605342016,1.583743082
0.010600317,1.420862265,24.20974726,-1.067007563,22.64801867,0.722892264,1.561428368
0.001356112,5.543809444,27.82410651,-6.426771753,35.76400819,-3.176982476,1.403557444
-0.015859301,1.433601148,21.83906127,-1.525356398,32.10289695,1.179365953,1.574590762
0.006713702,-7.546522315,35.5383946,2.602684834,6.418583899,-2.377564874,8.415177314
-0.015707065,0.388216381,11.90742305,-0.439840565,35.25117226,3.679976821,0.799427639
-0.004052192,1.120068203,21.83906127,-1.143334045,32.10289695,1.179365953,1.574590762
0.009813231,0.971228678,21.83906127,-0.970708116,32.10289695,1.179365953,1.574590762
1.94E-06,15.19277975,22.33980395,-14.60870797,21.8596375,-3.605342016,1.583743082
0.000383948,1.200747736,21.83906127,-1.261591003,32.10289695,1.179365953,1.574590762
-0.00137841,0.344771073,11.90742305,-0.381564857,35.25117226,3.679976821,0.799427639
-0.006356068,-1.367294799,4.46373928,1.170827422,2.338870118,-11.54775927,10.54548438
-0.014838473,1.278203193,21.83906127,-1.306993635,32.10289695,1.179365953,1.574590762
-0.007039365,1.705292631,24.20974726,-1.281659401,22.64801867,0.722892264,1.561428368
-0.012083222,1.358917678,21.83906127,-1.440375628,32.10289695,1.179365953,1.574590762
-0.007648376,1.230366219,21.83906127,-1.26154127,32.10289695,1.179365953,1.574590762
0.00044277,0.962388411,21.83906127,-0.928944525,32.10289695,1.179365953,1.574590762
0.009904125,11.29281802,22.33980395,-10.80970235,21.8596375,-3.605342016,1.583743082
-0.000626737,1.82721882,24.20974726,-1.423590335,22.64801867,0.722892264,1.561428368
0.002315948,1.630262461,24.20974726,-1.237340621,22.64801867,0.722892264,1.561428368
0.010096697,1.632797336,24.20974726,-1.269001513,22.64801867,0.722892264,1.561428368
-0.001318347,1.097936696,21.83906127,-1.118971339,32.10289695,1.179365953,1.574590762
-0.004288836,1.151593156,21.83906127,-1.17879966,32.10289695,1.179365953,1.574590762
-0.00717068,-1.111118514,4.46373928,0.968615717,2.338870118,-11.54775927,10.54548438
-0.000915695,0.221915546,5.252729568,-0.294420699,19.02009702,1.493827363,1.073912626
-0.004630564,1.033991748,21.83906127,-1.016309158,32.10289695,1.179365953,1.574590762
-0.004905208,-1.086437346,4.46373928,0.944799397,2.338870118,-11.54775927,10.54548438
-0.003907505,1.293183904,21.83906127,-1.381066989,32.10289695,1.179365953,1.574590762
-0.00646011,0.257611938,5.252729568,-0.3886222,19.02009702,1.493827363,1.073912626
-0.001958137,13.44639613,22.33980395,-12.89532113,21.8596375,-3.605342016,1.583743082
0.00847938,12.15591075,22.33980395,-11.66037767,21.8596375,-3.605342016,1.583743082
-0.003325343,1.420759631,24.20974726,-1.051228889,22.64801867,0.722892264,1.561428368
0.001230969,0.948721636,21.83906127,-0.919341448,32.10289695,1.179365953,1.574590762
0.016912005,1.082720063,24.20974726,-0.773225294,22.64801867,0.722892264,1.561428368
0.014093961,9.054174378,22.33980395,-8.623705192,21.8596375,-3.605342016,1.583743082
0.000494588,0.871901585,21.83906127,-0.789194747,32.10289695,1.179365953,1.574590762
-0.005979893,6.730938704,27.82410651,-7.886707606,35.76400819,-3.176982476,1.403557444
0.009876188,1.51052355,24.20974726,-1.147867553,22.64801867,0.722892264,1.561428368
0.003780228,1.359227104,24.20974726,-0.997523663,22.64801867,0.722892264,1.561428368
-0.007907565,-1.467449878,4.46373928,1.255240708,2.338870118,-11.54775927,10.54548438
-0.005916169,-1.193919502,4.46373928,1.035028303,2.338870118,-11.54775927,10.54548438
-0.01043641,1.194473201,21.83906127,-1.21493292,32.10289695,1.179365953,1.574590762
0.005129524,1.31318413,24.20974726,-0.952305164,22.64801867,0.722892264,1.561428368
-0.008537633,2.053256469,24.20974726,-1.618918016,22.64801867,0.722892264,1.561428368
0.002365073,1.038225189,21.83906127,-1.054404404,32.10289695,1.179365953,1.574590762
0.010998046,11.63434758,22.33980395,-11.15104395,21.8596375,-3.605342016,1.583743082
0.015094883,10.55149074,22.33980395,-10.08438217,21.8596375,-3.605342016,1.583743082
-0.004794277,1.302319155,21.83906127,-1.382674762,32.10289695,1.179365953,1.574590762
0.004617437,0.208251274,5.252729568,-0.283545038,19.02009702,1.493827363,1.073912626
0.005827034,0.100169279,4.599848934,-0.226025683,44.72868634,15.01396387,0.903234339
-0.000911121,-1.332167397,4.46373928,1.139915065,2.338870118,-11.54775927,10.54548438
0.013951855,12.65510116,22.33980395,-12.17200676,21.8596375,-3.605342016,1.583743082
-0.020708272,1.400287708,21.83906127,-1.448692547,32.10289695,1.179365953,1.574590762
0.003690675,1.287054516,21.83906127,-1.401299794,32.10289695,1.179365953,1.574590762
0.010690456,1.545439005,24.20974726,-1.196459149,22.64801867,0.722892264,1.561428368
-0.002793397,6.141872814,27.82410651,-7.1638732,35.76400819,-3.176982476,1.403557444
0.001896187,1.056697945,21.83906127,-1.06134412,32.10289695,1.179365953,1.574590762
-0.002298423,1.603379031,24.20974726,-1.201292912,22.64801867,0.722892264,1.561428368
-0.003567847,-1.308121345,4.46373928,1.125175305,2.338870118,-11.54775927,10.54548438
0.00696961,13.04422282,22.33980395,-12.52908374,21.8596375,-3.605342016,1.583743082
0.005321702,1.253905308,24.20974726,-0.88438197,22.64801867,0.722892264,1.561428368
0.001267857,-1.307113077,4.46373928,1.118300205,2.338870118,-11.54775927,10.54548438
0.01770269,11.46807877,22.33980395,-11.00522127,21.8596375,-3.605342016,1.583743082
-0.018293608,1.425626745,21.83906127,-1.500761331,32.10289695,1.179365953,1.574590762
-0.011283048,1.166164724,21.83906127,-1.16439356,32.10289695,1.179365953,1.574590762
0.00181037,-0.57418431,36.46612284,0.141081843,1.131829133,1.303832428,7.444593863
0.009604386,0.093363244,4.599848934,-0.210915725,44.72868634,15.01396387,0.903234339
2.13E-05,-1.139760808,4.46373928,0.987203298,2.338870118,-11.54775927,10.54548438
0.021430606,5.390497753,22.33980395,-5.036338297,21.8596375,-3.605342016,1.583743082
-0.013232255,2.032655368,24.20974726,-1.594870604,22.64801867,0.722892264,1.561428368
0.003559379,1.48494014,24.20974726,-1.114078988,22.64801867,0.722892264,1.561428368
0.000293261,0.399997385,11.90742305,-0.527767644,35.25117226,3.679976821,0.799427639
0.001538016,1.186713419,21.83906127,-1.239246107,32.10289695,1.179365953,1.574590762
-0.001403384,1.580122132,24.20974726,-1.182652548,22.64801867,0.722892264,1.561428368
0.001437092,1.708966187,24.20974726,-1.315955889,22.64801867,0.722892264,1.561428368
-0.015266704,1.357238597,21.83906127,-1.432405834,32.10289695,1.179365953,1.574590762
-0.008548768,1.202833615,21.83906127,-1.241062425,32.10289695,1.179365953,1.574590762
-0.005864513,1.367670283,21.83906127,-1.487615594,32.10289695,1.179365953,1.574590762
0.00365892,0.932562691,21.83906127,-0.898213715,32.10289695,1.179365953,1.574590762
-0.000251461,0.942028345,21.83906127,-0.91285421,32.10289695,1.179365953,1.574590762
0.014613443,12.44524698,22.33980395,-11.97842943,21.8596375,-3.605342016,1.583743082
0.004984995,5.062006761,27.82410651,-5.868907421,35.76400819,-3.176982476,1.403557444
0.001344888,-0.938774242,4.46373928,0.827547239,2.338870118,-11.54775927,10.54548438
0.002816186,1.544618082,24.20974726,-1.169785852,22.64801867,0.722892264,1.561428368
-0.001182062,-0.995529924,4.46373928,0.872515054,2.338870118,-11.54775927,10.54548438
0.001497935,0.99489211,21.83906127,-0.974205246,32.10289695,1.179365953,1.574590762
0.014888797,0.084949842,4.599848934,-0.183186057,44.72868634,15.01396387,0.903234339
0.006568446,-0.575745247,4.46373928,0.529506145,2.338870118,-11.54775927,10.54548438
-0.00809203,-1.1164238,4.46373928,0.969388698,2.338870118,-11.54775927,10.54548438
0.000534141,1.490067547,24.20974726,-1.10077546,22.64801867,0.722892264,1.561428368
0.014764919,11.01482556,22.33980395,-10.54729528,21.8596375,-3.605342016,1.583743082
-0.001364812,1.268469794,21.83906127,-1.356428758,32.10289695,1.179365953,1.574590762
0.010589899,0.839301736,21.83906127,-0.803532235,32.10289695,1.179365953,1.574590762
0.003624207,-1.101215097,4.46373928,0.94961186,2.338870118,-11.54775927,10.54548438
-0.00126086,1.690978228,24.20974726,-1.286872911,22.64801867,0.722892264,1.561428368
-0.012984375,1.744400364,24.20974726,-1.30486876,22.64801867,0.722892264,1.561428368
0.010924526,1.555220468,24.20974726,-1.187431361,22.64801867,0.722892264,1.561428368
-0.001064215,-0.827919059,4.46373928,0.735311196,2.338870118,-11.54775927,10.54548438
0.005582934,-1.005505182,4.46373928,0.874506115,2.338870118,-11.54775927,10.54548438
0.005590094,1.084931932,21.83906127,-1.120146939,32.10289695,1.179365953,1.574590762
0.009297911,-0.775670778,4.46373928,0.68690015,2.338870118,-11.54775927,10.54548438
0.000892411,1.162981886,21.83906127,-1.214238755,32.10289695,1.179365953,1.574590762
0.002707732,-0.923338054,4.46373928,0.809013147,2.338870118,-11.54775927,10.54548438
-0.012674106,-0.7774095,36.46612284,0.18164445,1.131829133,1.303832428,7.444593863
0.005720814,1.450774594,24.20974726,-1.072212656,22.64801867,0.722892264,1.561428368
-0.00661656,1.857835274,24.20974726,-1.427822518,22.64801867,0.722892264,1.561428368
-0.000912542,0.327451522,11.90742305,-0.363000946,35.25117226,3.679976821,0.799427639
0.006179932,-1.022355746,4.46373928,0.889171653,2.338870118,-11.54775927,10.54548438
0.002862752,9.806217893,22.33980395,-9.340994678,21.8596375,-3.605342016,1.583743082
0.003090038,5.894810464,27.82410651,-6.897475829,35.76400819,-3.176982476,1.403557444
-0.011678814,1.286013555,21.83906127,-1.331261003,32.10289695,1.179365953,1.574590762
0.000716382,1.171570264,21.83906127,-1.226034653,32.10289695,1.179365953,1.574590762
-0.00355358,1.795423335,24.20974726,-1.37920773,22.64801867,0.722892264,1.561428368
-0.002781395,0.351876038,11.90742305,-0.404308722,35.25117226,3.679976821,0.799427639
-0.002402657,7.480271104,27.82410651,-8.862035731,35.76400819,-3.176982476,1.403557444
0.005402662,0.34379304,11.90742305,-0.408708186,35.25117226,3.679976821,0.799427639
0.002903107,-1.19712363,4.46373928,1.030061697,2.338870118,-11.54775927,10.54548438
0.001850124,6.890274631,27.82410651,-8.128228879,35.76400819,-3.176982476,1.403557444
-0.006436786,1.060554554,21.83906127,-1.045634656,32.10289695,1.179365953,1.574590762
0.0074358,11.99421876,22.33980395,-11.50749346,21.8596375,-3.605342016,1.583743082
0.001017425,1.059960319,21.83906127,-1.068905724,32.10289695,1.179365953,1.574590762
-0.006765097,1.73549994,24.20974726,-1.318447083,22.64801867,0.722892264,1.561428368
-0.00187456,1.827690664,24.20974726,-1.419048425,22.64801867,0.722892264,1.561428368
0.002712249,1.006239808,21.83906127,-1.008614022,32.10289695,1.179365953,1.574590762
0.007122141,0.847100068,21.83906127,-0.812974434,32.10289695,1.179365953,1.574590762
-0.003199429,1.309220252,21.83906127,-1.414919593,32.10289695,1.179365953,1.574590762
-0.003432538,1.17528525,21.83906127,-1.205098719,32.10289695,1.179365953,1.574590762
0.011964162,0.087249335,4.599848934,-0.260367379,44.72868634,15.01396387,0.903234339
0.000395464,1.118001974,21.83906127,-1.16824117,32.10289695,1.179365953,1.574590762
-0.004139513,1.11136008,21.83906127,-1.103384812,32.10289695,1.179365953,1.574590762
0.002689215,1.181613203,21.83906127,-1.246393473,32.10289695,1.179365953,1.574590762
0.01755284,0.741302851,21.83906127,-0.695856519,32.10289695,1.179365953,1.574590762
0.001724255,1.029210528,21.83906127,-1.01327751,32.10289695,1.179365953,1.574590762
-0.006030974,1.747084039,24.20974726,-1.337076608,22.64801867,0.722892264,1.561428368
-0.003528148,1.049272978,21.83906127,-1.050527296,32.10289695,1.179365953,1.574590762
-0.014424148,1.373932434,21.83906127,-1.461533972,32.10289695,1.179365953,1.574590762
-0.005079794,-1.183904447,4.46373928,1.024405525,2.338870118,-11.54775927,10.54548438
-0.016425289,1.286599777,21.83906127,-1.305536852,32.10289695,1.179365953,1.574590762
0.009466887,-0.795021163,4.46373928,0.700962945,2.338870118,-11.54775927,10.54548438
-0.005338352,1.246513513,21.83906127,-1.315714467,32.10289695,1.179365953,1.574590762
0.005890219,1.393814114,24.20974726,-1.01376133,22.64801867,0.722892264,1.561428368
0.005957343,1.336363531,24.20974726,-0.977284403,22.64801867,0.722892264,1.561428368
0.011043136,11.84750628,22.33980395,-11.35216929,21.8596375,-3.605342016,1.583743082
-0.015782135,7.738703319,27.82410651,-9.083685753,35.76400819,-3.176982476,1.403557444
0.002130321,1.16724129,21.83906127,-1.228600468,32.10289695,1.179365953,1.574590762
-0.002773748,1.242905662,21.83906127,-1.30937449,32.10289695,1.179365953,1.574590762
-0.009907241,1.217809185,21.83906127,-1.246755356,32.10289695,1.179365953,1.574590762
-0.003484563,-1.057370815,4.46373928,0.925966091,2.338870118,-11.54775927,10.54548438
0.00274767,1.540689571,24.20974726,-1.169308807,22.64801867,0.722892264,1.561428368
0.002237385,0.334414796,11.90742305,-0.382104925,35.25117226,3.679976821,0.799427639
0.01090634,1.333209361,24.20974726,-0.995925662,22.64801867,0.722892264,1.561428368
0.004917839,0.986732462,21.83906127,-0.978481226,32.10289695,1.179365953,1.574590762
0.000427326,-0.782846189,4.46373928,0.697733889,2.338870118,-11.54775927,10.54548438
-0.005010118,1.119765216,21.83906127,-1.124865206,32.10289695,1.179365953,1.574590762
-0.0029613,1.076146442,21.83906127,-1.074109094,32.10289695,1.179365953,1.574590762
0.003882927,0.987759904,21.83906127,-0.999324598,32.10289695,1.179365953,1.574590762
-0.008448453,7.232128913,27.82410651,-8.513004432,35.76400819,-3.176982476,1.403557444
0.005371138,1.3244618,24.20974726,-0.944980583,22.64801867,0.722892264,1.561428368
0.000801187,6.449065655,27.82410651,-7.564198353,35.76400819,-3.176982476,1.403557444
0.00174137,14.14477531,22.33980395,-13.59152468,21.8596375,-3.605342016,1.583743082
-0.013643709,1.311667825,21.83906127,-1.345198489,32.10289695,1.179365953,1.574590762
0.002905667,1.747983124,24.20974726,-1.364585839,22.64801867,0.722892264,1.561428368
0.001249737,0.940160031,21.83906127,-0.911148631,32.10289695,1.179365953,1.574590762
-0.008402647,1.785793386,24.20974726,-1.353695553,22.64801867,0.722892264,1.561428368
0.001819915,1.666785219,24.20974726,-1.28147651,22.64801867,0.722892264,1.561428368
0.001651979,1.107827665,21.83906127,-1.137979431,32.10289695,1.179365953,1.574590762
0.00758283,1.416078024,24.20974726,-1.052030189,22.64801867,0.722892264,1.561428368
-0.002498277,1.139036701,21.83906127,-1.176161306,32.10289695,1.179365953,1.574590762
-0.005379697,12.79546876,22.33980395,-12.24901037,21.8596375,-3.605342016,1.583743082
-0.005526554,0.398874701,11.90742305,-0.481519371,35.25117226,3.679976821,0.799427639
-0.010149549,6.867912761,27.82410651,-8.01502021,35.76400819,-3.176982476,1.403557444
0.005109184,-1.028945078,4.46373928,0.894204376,2.338870118,-11.54775927,10.54548438
-0.016505918,-1.607745538,4.46373928,1.370743047,2.338870118,-11.54775927,10.54548438
0.001775145,1.093970627,21.83906127,-1.132986103,32.10289695,1.179365953,1.574590762
-0.012317929,1.41913357,21.83906127,-1.52469679,32.10289695,1.179365953,1.574590762
-0.010062905,0.353856355,11.90742305,-0.372063083,35.25117226,3.679976821,0.799427639
-0.007517654,1.146061315,21.83906127,-1.168769889,32.10289695,1.179365953,1.574590762
0.000636713,1.63043764,24.20974726,-1.242813466,22.64801867,0.722892264,1.561428368
0.004823802,11.173701,22.33980395,-10.68866992,21.8596375,-3.605342016,1.583743082
0.009254616,1.282890331,24.20974726,-0.930720982,22.64801867,0.722892264,1.561428368
0.009393405,1.194005079,24.20974726,-0.850501119,22.64801867,0.722892264,1.561428368
0.007778602,0.994667669,21.83906127,-1.006555056,32.10289695,1.179365953,1.574590762
0.004896766,-0.839309173,4.46373928,0.741657845,2.338870118,-11.54775927,10.54548438
-0.008122267,1.330979754,21.83906127,-1.426050643,32.10289695,1.179365953,1.574590762
0.000919448,-1.045219946,4.46373928,0.911102645,2.338870118,-11.54775927,10.54548438
0.004856368,-0.882705743,4.46373928,0.779035526,2.338870118,-11.54775927,10.54548438
0.016065546,1.221540257,24.20974726,-0.891621174,22.64801867,0.722892264,1.561428368
-0.009123667,1.155600392,21.83906127,-1.163427241,32.10289695,1.179365953,1.574590762
-0.004639109,1.287584247,21.83906127,-1.378141356,32.10289695,1.179365953,1.574590762
0.009104698,0.933175214,21.83906127,-0.923181396,32.10289695,1.179365953,1.574590762
-0.00582293,1.740698638,24.20974726,-1.33354443,22.64801867,0.722892264,1.561428368
0.00163857,1.114203577,21.83906127,-1.15783153,32.10289695,1.179365953,1.574590762
-0.005806222,0.342427317,11.90742305,-0.355913803,35.25117226,3.679976821,0.799427639
0.013645917,-0.883982611,4.46373928,0.771325222,2.338870118,-11.54775927,10.54548438
0.002838699,14.35267283,22.33980395,-13.80272251,21.8596375,-3.605342016,1.583743082
-0.007546413,-1.147318704,4.46373928,0.997579641,2.338870118,-11.54775927,10.54548438
0.002447209,1.503375108,24.20974726,-1.111358718,22.64801867,0.722892264,1.561428368
0.01083866,11.94051492,22.33980395,-11.46704239,21.8596375,-3.605342016,1.583743082
0.015521526,11.48699768,22.33980395,-11.01859326,21.8596375,-3.605342016,1.583743082
0.002147765,12.00081813,22.33980395,-11.48579266,21.8596375,-3.605342016,1.583743082
0.004719593,1.435273597,24.20974726,-1.069626421,22.64801867,0.722892264,1.561428368
0.01143141,12.8093885,22.33980395,-12.32794697,21.8596375,-3.605342016,1.583743082
0.009887955,-0.792540407,4.46373928,0.70012207,2.338870118,-11.54775927,10.54548438
0.001642446,1.420835244,24.20974726,-1.041192163,22.64801867,0.722892264,1.561428368
0.002618079,1.474622116,24.20974726,-1.100600163,22.64801867,0.722892264,1.561428368
0.005931588,0.911345252,21.83906127,-0.871426671,32.10289695,1.179365953,1.574590762
0.009475856,11.47179492,22.33980395,-10.98340026,21.8596375,-3.605342016,1.583743082
